LaRod Stephens-Howling,ARI,RB,25,14,5,0,0,0,0,0,110,356,3.24,4,30,17,106,6.24,0,0,0,4,0,0,70,87.2,93.2,78.7,0,46,0
Domenik Hixon,NYG,WR,28,13,3,0,0,0,0,0,0,0,0,0,59,39,567,14.54,2,0,0,2,0,0,69,107.7,110.7,88.2,0,63,0
Kevin Ogletree,DAL,WR,25,15,1,0,0,0,0,0,2,9,4.50,0,55,32,436,13.63,4,0,0,4,0,0,69,100.5,103.5,84.5,0,64,0
Dallas Clark,TAM,TE,33,16,7,0,0,0,0,0,0,0,0,0,75,47,435,9.26,4,0,0,4,0,0,68,114.5,117.5,91.0,0,26,0
Donald Jones,BUF,WR,25,12,10,0,0,0,0,0,0,0,0,0,67,41,443,10.80,4,1,0,4,0,0,68,109.3,112.3,88.8,0,65,0
Jacob Tamme,DEN,TE,27,16,8,0,0,0,0,0,0,0,0,0,85,52,555,10.67,2,0,0,2,0,0,68,119.5,122.5,93.5,0,25,0
Daniel Thomas,MIA,RB,25,12,0,0,0,0,0,0,91,325,3.57,4,22,15,156,10.40,0,3,2,4,0,0,68,83.1,91.1,75.6,0,47,0
Ben Watson,CLE,TE,32,16,14,0,0,0,0,0,0,0,0,0,82,49,501,10.22,3,1,0,3,0,0,68,117.1,120.1,92.6,0,24,0
David Wilson,NYG,RB,21,16,2,0,0,0,0,0,71,358,5.04,4,9,4,34,8.50,1,1,1,6,0,0,67,77.2,81.2,75.2,0,48,0
Jackie Battle,SDG,RB,29,16,5,0,0,0,0,0,95,311,3.27,3,15,15,108,7.20,1,0,0,4,0,0,66,80.9,86.9,73.4,0,49,0
Joel Dreessen,DEN,TE,30,16,15,0,0,0,0,0,0,0,0,0,58,41,356,8.68,5,0,0,5,0,0,66,106.6,109.6,86.1,0,27,0
Michael Floyd,ARI,WR,23,16,3,0,0,0,0,0,0,0,0,0,86,45,562,12.49,2,1,1,2,0,0,66,111.2,115.2,88.7,0,66,0
Josh Morgan,WAS,WR,27,16,15,0,1,0,0,0,3,25,8.33,0,73,48,510,10.63,2,1,0,3,0,0,66,113.5,122.5,95.5,0,67,0
Jason Avant,PHI,WR,29,14,6,0,0,0,0,0,0,0,0,0,76,53,648,12.23,0,1,0,0,0,0,65,117.8,120.8,91.3,0,69,0
Anthony Fasano,MIA,TE,28,16,16,0,0,0,0,0,0,0,0,0,69,41,332,8.10,5,0,0,5,1,0,65,106.2,109.2,85.7,0,28,0
Emmanuel Sanders,PIT,WR,25,16,7,0,0,0,0,0,1,4,4.00,0,75,44,626,14.23,1,3,2,1,0,0,65,109.0,114.0,87.0,0,68,0
Bernard Pierce,BAL,RB,21,16,0,0,0,0,0,0,108,532,4.93,1,11,7,47,6.71,0,0,0,1,0,0,64,70.9,73.9,67.4,0,50,0
Kevin Walter,HOU,WR,31,16,14,0,0,0,0,0,0,0,0,0,68,41,518,12.63,2,0,0,2,0,0,64,104.8,107.8,84.3,0,71,0
Titus Young,DET,WR,23,10,8,0,0,0,0,0,2,16,8.00,0,56,33,383,11.61,4,0,0,4,0,0,64,96.9,99.9,80.4,0,70,0
Maurice Jones-Drew,JAX,RB,27,6,5,0,0,0,0,0,86,414,4.81,1,18,14,86,6.14,1,2,0,2,0,0,62,76.0,79.0,69.0,0,51,0
Daryl Richardson,STL,RB,22,16,0,0,0,0,0,0,98,475,4.85,0,36,24,163,6.79,0,3,2,0,1,0,62,85.8,93.8,73.8,0,53,0
Shane Vereen,NWE,RB,23,13,1,0,0,0,0,0,62,251,4.05,3,13,8,149,18.63,1,1,1,4,0,0,62,70.0,77.0,66.0,0,52,0
Greg Jennings,GNB,WR,29,8,5,0,0,0,0,0,0,0,0,0,62,36,366,10.17,4,0,0,4,0,0,61,96.6,99.6,78.6,0,73,0
Randy Moss,SFO,WR,35,16,2,0,0,0,0,0,0,0,0,0,50,28,434,15.50,3,1,0,3,0,0,61,89.4,92.4,75.4,0,72,0
Jonathan Stewart,CAR,RB,25,9,6,0,0,0,0,0,93,336,3.61,1,23,17,157,9.24,1,2,0,2,0,0,61,78.3,84.3,69.8,0,54,0
Donald Brown,IND,RB,25,10,4,0,0,0,0,0,108,417,3.86,1,13,9,93,10.33,0,0,0,1,1,0,59,68.0,71.0,63.5,0,56,0
Ronnie Brown,SDG,RB,31,14,1,0,0,0,0,0,46,220,4.78,0,59,49,371,7.57,0,0,0,0,0,0,59,108.1,114.1,83.6,0,55,0
Alex Green,GNB,RB,24,12,4,0,0,0,0,0,135,464,3.44,0,30,18,125,6.94,0,1,0,0,0,0,59,76.9,82.9,67.9,0,57,0
Zach Miller,SEA,TE,27,16,15,0,0,0,0,0,0,0,0,0,53,38,396,10.42,3,1,1,3,0,0,58,93.6,97.6,74.6,0,29,0
Michael Jenkins,MIN,WR,30,16,8,0,0,0,0,0,0,0,0,0,72,40,449,11.23,2,0,0,2,0,0,57,96.9,99.9,76.9,0,74,0
Joe Morgan,NOR,WR,24,14,5,0,0,0,0,0,1,1,1.00,0,21,10,379,37.90,3,0,0,3,0,0,56,66.0,69.0,61.0,0,75,0
Tony Scheffler,DET,TE,29,15,4,0,0,0,0,0,0,0,0,0,85,42,504,12.00,1,0,0,1,0,0,56,98.4,101.4,77.4,0,30,0
Doug Baldwin,SEA,WR,24,14,4,0,0,0,0,0,0,0,0,0,50,29,366,12.62,3,0,0,3,0,0,55,83.6,86.6,69.1,0,79,0
Alshon Jeffery,CHI,WR,22,10,6,0,0,0,0,0,0,0,0,0,48,24,367,15.29,3,0,0,3,0,0,55,78.7,81.7,66.7,0,77,0
Mario Manningham,SFO,WR,26,12,10,0,0,0,0,0,3,64,21.33,0,57,42,449,10.69,1,2,1,1,0,0,55,97.3,101.3,76.3,0,76,0
Tiquan Underwood,TAM,WR,25,14,3,0,0,0,0,0,1,1,1.00,0,55,28,425,15.18,2,0,0,2,0,0,55,82.6,85.6,68.6,0,78,0
Jeff Cumberland,NYJ,TE,25,15,12,0,0,0,0,0,0,0,0,0,53,29,359,12.38,3,0,0,3,0,0,54,82.9,85.9,68.4,0,31,0
Dexter McCluster,KAN,WR,23,16,6,0,0,0,0,0,12,70,5.83,0,77,52,452,8.69,1,2,2,1,0,0,54,106.2,111.2,80.2,0,80,0
Robert Turbin,SEA,RB,23,16,0,0,0,0,0,0,80,354,4.43,0,23,19,181,9.53,0,0,0,0,0,0,54,72.5,78.5,63.0,0,59,0
Beanie Wells,ARI,RB,24,8,7,0,0,0,0,0,88,234,2.66,5,1,1,24,24.00,0,1,1,5,0,0,54,54.8,58.8,54.3,0,58,0
Kendall Hunter,SFO,RB,24,11,0,0,0,0,0,0,72,371,5.15,2,12,9,60,6.67,0,1,1,2,0,0,53,62.1,66.1,57.6,0,61,0
Rashad Jennings,JAX,RB,27,10,6,0,0,0,0,0,101,283,2.80,2,26,19,130,6.84,0,3,1,2,1,0,53,72.3,79.3,62.8,0,60,0
James Casey,HOU,TE,28,16,9,0,0,0,0,0,1,6,6.00,0,45,34,330,9.71,3,0,0,3,0,0,52,85.6,88.6,68.6,0,32,0
Tony Moeaki,KAN,TE,25,15,14,0,0,0,0,0,0,0,0,0,56,33,453,13.73,1,0,0,1,0,0,51,84.3,87.3,67.8,0,33,0
Earl Bennett,CHI,WR,25,12,4,0,0,0,0,0,0,0,0,0,49,29,375,12.93,2,0,0,2,0,0,50,78.5,81.5,64.0,0,82,0
Austin Pettis,STL,WR,24,14,2,0,0,0,0,0,0,0,0,0,48,30,261,8.70,4,0,0,4,0,0,50,80.1,83.1,65.1,0,81,0
Delanie Walker,SFO,TE,28,16,4,0,0,0,0,0,0,0,0,0,39,21,344,16.38,3,1,1,3,0,0,50,71.4,75.4,60.9,0,34,0
Shaun Draughn,KAN,RB,25,16,0,0,0,0,0,0,59,233,3.95,2,30,24,158,6.58,0,2,1,2,0,0,49,73.1,80.1,61.1,0,62,0
Mike Goodson,OAK,RB,25,12,0,0,0,0,0,0,35,221,6.31,0,16,16,195,12.19,1,0,0,1,0,0,48,63.6,69.6,55.6,0,63,0
Rueben Randle,NYG,WR,21,16,1,0,0,0,0,0,0,0,0,0,32,19,298,15.68,3,1,0,3,0,0,48,66.8,69.8,57.3,0,84,0
Mohamed Sanu,CIN,WR,23,9,3,1,1,73,1,0,5,15,3.00,0,25,16,154,9.63,4,0,0,4,0,0,48,63.8,66.8,55.8,0,83,0
Justin Forsett,HOU,RB,27,16,0,0,0,0,0,0,63,374,5.94,1,5,3,38,12.67,0,0,0,1,0,0,47,50.2,53.2,48.7,0,64,0
Jacoby Jones*+,BAL,WR,28,16,3,0,0,0,0,0,1,6,6.00,0,55,30,406,13.53,1,2,0,4,0,0,47,95.2,98.2,80.2,0,85,0
Anthony McCoy,SEA,TE,25,16,5,0,0,0,0,0,0,0,0,0,28,18,291,16.17,3,0,0,3,0,0,47,65.1,68.1,56.1,0,35,0
Travis Benjamin,CLE,WR,23,14,3,0,0,0,0,0,6,66,11.00,0,37,18,298,16.56,2,1,1,3,0,0,46,70.4,74.4,61.4,0,86,0
Harry Douglas,ATL,WR,28,15,1,0,0,0,0,0,2,4,2.00,0,59,38,395,10.39,1,1,0,1,0,0,46,83.9,86.9,64.9,0,87,0
Julian Edelman,NWE,WR,26,9,3,0,0,0,0,0,4,45,11.25,0,32,21,235,11.19,3,1,1,5,0,0,44,71.0,81.0,66.5,0,89,0
Garrett Graham,HOU,RB,26,15,9,0,0,0,0,0,0,0,0,0,39,28,263,9.39,3,0,0,3,0,0,44,72.3,75.3,58.3,0,65,0
Dustin Keller,NYJ,TE,28,8,5,0,0,0,0,0,0,0,0,0,36,28,317,11.32,2,0,0,2,0,0,44,71.7,74.7,57.7,0,36,0
Brady Quinn,KAN,QB,28,10,8,112,197,1141,2,8,19,66,3.47,0,1,0,0,0,0,1,0,0,0,0,44,44.2,55.2,52.2,0,37,0
Jarius Wright,MIN,WR,23,7,1,0,0,0,0,0,2,11,5.50,0,36,22,310,14.09,2,0,0,2,0,0,44,66.1,69.1,55.1,0,88,0
Ryan Broyles,DET,WR,24,10,3,0,0,0,0,0,0,0,0,0,32,22,310,14.09,2,0,0,2,0,0,43,65.0,68.0,54.0,0,92,0
Nate Burleson,DET,WR,31,6,5,0,0,0,0,0,8,48,6.00,0,43,27,240,8.89,2,0,0,2,1,0,43,69.8,72.8,56.3,0,93,0
Riley Cooper,PHI,WR,25,11,5,0,0,0,0,0,0,0,0,0,47,23,248,10.78,3,0,0,3,0,0,43,65.8,68.8,54.3,0,94,0
Ronnie Hillman,DEN,RB,21,14,0,0,0,0,0,0,85,330,3.88,1,12,10,62,6.20,0,2,1,1,0,0,43,53.2,57.2,48.2,0,66,0
Stephen Hill,NYJ,WR,21,11,8,0,0,0,0,0,0,0,0,0,47,21,252,12.00,3,0,0,3,0,0,43,64.2,67.2,53.7,0,90,0
Aldrick Robinson,WAS,WR,24,15,2,0,0,0,0,0,1,14,14.00,0,19,11,237,21.55,3,0,0,3,0,0,43,54.1,57.1,48.6,0,91,0
Brad Smith,BUF,WR,29,15,2,0,1,0,0,1,14,116,8.29,1,22,14,152,10.86,2,1,0,4,0,0,43,62.8,69.8,56.8,0,95,0
Ben Tate,HOU,RB,24,11,0,0,0,0,0,0,65,279,4.29,2,11,11,49,4.45,0,1,1,2,0,0,43,53.8,57.8,48.3,0,67,0
Rob Housler,ARI,TE,24,15,9,0,0,0,0,0,0,0,0,0,68,45,417,9.27,0,0,0,0,0,0,42,86.7,89.7,64.2,0,37,0
Cedric Benson,GNB,RB,30,5,5,0,0,0,0,0,71,248,3.49,1,15,14,97,6.93,0,1,0,1,0,0,41,54.5,57.5,47.5,0,69,0
Brandon Bolden,NWE,RB,22,10,0,0,0,0,0,0,56,274,4.89,2,2,2,11,5.50,0,0,0,2,0,0,41,42.5,45.5,41.5,0,68,0
Coby Fleener,IND,TE,24,12,10,0,0,0,0,0,0,0,0,0,48,26,281,10.81,2,0,0,2,0,0,40,66.1,69.1,53.1,0,38,0
Louis Murphy,CAR,WR,25,16,5,0,0,0,0,0,1,3,3.00,0,61,25,336,13.44,1,1,0,2,0,0,40,64.9,73.9,58.4,0,96,0
Montell Owens,JAX,RB,28,13,4,0,0,0,0,0,42,209,4.98,1,10,8,113,14.13,0,0,0,1,1,0,40,48.2,54.2,44.2,0,71,0
Cedric Peerman,CIN,RB,26,14,1,0,0,0,0,0,36,258,7.17,1,9,9,85,9.44,0,0,0,1,0,0,40,49.3,52.3,44.8,0,70,0
Jonathan Baldwin,KAN,WR,23,15,7,0,0,0,0,0,0,0,0,0,47,20,325,16.25,1,0,0,1,0,0,39,58.5,61.5,48.5,0,100,0
T.J. Graham,BUF,WR,23,15,11,0,0,0,0,0,1,5,5.00,0,58,31,322,10.39,1,0,0,1,0,0,39,69.7,72.7,54.2,0,99,0
Devery Henderson,NOR,WR,30,15,9,0,0,0,0,0,1,13,13.00,0,47,22,316,14.36,1,1,0,1,0,0,39,60.9,63.9,49.9,0,97,0
Peyton Hillis,KAN,RB,26,13,2,0,1,0,0,0,85,309,3.64,1,14,10,62,6.20,0,2,2,1,0,0,39,49.1,54.1,44.1,0,72,0
Chaz Schilens,NYJ,WR,27,15,6,0,0,0,0,0,0,0,0,0,41,28,289,10.32,2,1,1,2,0,0,39,66.9,70.9,52.9,0,98,0
Tom Crabtree,GNB,TE,27,14,6,0,0,0,0,0,0,0,0,0,12,8,203,25.38,3,0,0,3,0,0,38,46.3,49.3,42.3,0,39,0
Logan Paulsen,WAS,TE,25,16,10,0,0,0,0,0,0,0,0,0,38,25,308,12.32,1,0,0,1,0,0,37,61.8,64.8,49.3,0,40,0
Lamar Miller,MIA,RB,21,13,1,0,0,0,0,0,51,250,4.90,1,8,6,45,7.50,0,0,0,1,0,0,36,41.5,44.5,38.5,0,73,0
Montario Hardesty,CLE,RB,25,13,1,0,0,0,0,0,65,271,4.17,1,5,2,16,8.00,0,2,0,1,0,0,35,36.7,39.7,35.7,0,76,0
Chris Ivory,NOR,RB,24,6,2,0,0,0,0,0,40,217,5.43,2,3,2,15,7.50,0,0,0,2,0,0,35,37.2,40.2,36.2,0,74,0
William Powell,ARI,RB,24,13,1,0,0,0,0,0,60,217,3.62,0,25,19,132,6.95,0,2,0,0,0,0,35,53.9,59.9,44.4,0,75,0
James Starks,GNB,RB,26,6,2,0,0,0,0,0,71,255,3.59,1,6,4,31,7.75,0,1,0,1,0,0,35,38.6,41.6,36.6,0,77,0
Toby Gerhart,MIN,RB,25,16,0,0,0,0,0,0,50,169,3.38,1,27,20,155,7.75,0,2,2,1,0,0,34,54.4,62.4,44.4,0,78,0
Craig Stevens,TEN,TE,28,15,15,0,0,0,0,0,0,0,0,0,33,23,275,11.96,1,2,0,1,0,0,34,56.5,59.5,45.0,0,41,0
Charles Clay,MIA,RB,23,14,9,0,0,0,0,0,0,0,0,0,33,18,212,11.78,2,0,0,2,0,0,33,51.2,54.2,42.2,0,80,0
Kirk Cousins,WAS,QB,24,3,1,33,48,466,4,3,3,22,7.33,0,0,0,0,0,0,1,0,0,1,0,33,32.8,38.8,35.8,0,38,0
Fred Davis,WAS,TE,26,7,7,0,0,0,0,0,1,1,1.00,0,31,24,325,13.54,0,0,0,0,0,0,33,56.6,59.6,44.6,0,43,0
Kellen Davis,CHI,TE,27,16,15,0,0,0,0,0,0,0,0,0,44,19,229,12.05,2,1,1,2,0,0,33,51.9,55.9,42.4,0,42,0
Kevin Smith,DET,RB,26,12,2,0,0,0,0,0,37,134,3.62,1,16,10,79,7.90,1,0,0,2,0,0,33,43.3,46.3,38.3,0,79,0
David Thomas,NOR,TE,29,15,7,0,0,0,0,0,0,0,0,0,17,11,86,7.82,4,0,0,4,0,0,33,43.6,43.6,38.1,0,44,0
Lance Ball,DEN,RB,27,15,0,0,0,0,0,0,42,158,3.76,1,12,7,61,8.71,1,1,1,2,0,0,32,38.9,42.9,35.4,0,81,0
Armon Binns,2TM,WR,23,11,5,0,0,0,0,0,0,0,0,0,40,24,277,11.54,1,1,1,1,0,0,32,55.7,59.7,43.7,0,103,0
Delone Carter,IND,RB,25,10,0,0,0,0,0,0,32,122,3.81,3,2,1,13,13.00,0,1,0,3,0,0,32,32.5,35.5,32.0,0,83,0
Robert Meachem,SDG,WR,28,15,3,0,0,0,0,0,1,-6,-6.00,0,32,14,207,14.79,2,0,0,2,0,0,32,46.1,49.1,39.1,0,102,0
Eddie Royal,SDG,WR,26,10,2,0,0,0,0,0,3,22,7.33,0,44,23,234,10.17,1,1,0,1,0,0,32,54.6,57.6,43.1,0,104,0
Evan Royster,WAS,RB,25,16,0,0,0,0,0,0,23,88,3.83,2,23,15,109,7.27,0,0,0,2,0,0,32,46.7,49.7,39.2,0,82,0
John Skelton,ARI,QB,24,7,6,109,201,1132,2,9,4,5,1.25,0,0,0,0,0,0,4,2,0,0,0,32,31.8,45.8,40.8,0,39,0
Damian Williams,TEN,WR,24,13,2,0,0,0,0,0,0,0,0,0,45,30,324,10.80,0,0,0,0,0,0,32,62.4,65.4,47.4,0,101,0
Devin Hester,CHI,WR,30,15,5,0,0,0,0,0,3,6,2.00,0,40,23,242,10.52,1,1,0,1,0,0,31,53.8,56.8,42.3,0,107,0
Santonio Holmes,NYJ,WR,28,4,4,0,0,0,0,0,0,0,0,0,41,20,272,13.60,1,1,1,1,0,0,31,51.2,55.2,41.2,0,105,0
Marvin Jones,CIN,WR,22,11,5,0,0,0,0,0,3,47,15.67,0,32,18,201,11.17,1,0,0,1,0,0,31,48.8,51.8,39.8,0,106,0
Jason Snelling,ATL,RB,29,16,2,0,0,0,0,0,18,63,3.50,0,35,31,203,6.55,1,1,1,1,0,0,31,61.6,65.6,46.1,0,84,0
Dwayne Harris,DAL,WR,25,16,0,0,0,0,0,0,0,0,0,0,31,17,222,13.06,1,1,0,2,1,0,30,53.2,56.2,44.7,0,108,0
Michael Robinson,SEA,WR,29,16,6,0,0,0,0,0,12,49,4.08,0,15,13,126,9.69,2,0,0,2,0,0,30,42.5,45.5,36.0,0,109,0
Jordan Cameron,CLE,TE,24,14,6,0,0,0,0,0,0,0,0,0,40,20,226,11.30,1,0,0,1,0,0,29,48.6,51.6,38.6,0,46,0
Clay Harbor,PHI,RB,25,14,9,0,0,0,0,0,0,0,0,0,39,25,186,7.44,2,1,1,2,0,0,29,53.6,57.6,41.1,0,86,0
DuJuan Harris,GNB,RB,24,4,2,0,0,0,0,0,34,157,4.62,2,2,2,17,8.50,0,0,0,2,0,0,29,31.4,34.4,30.4,0,85,0
Kyle Williams,SFO,WR,24,11,3,0,0,0,0,0,4,21,5.25,0,22,14,212,15.14,1,1,0,1,0,0,29,43.3,46.3,36.3,0,110,0
Darrel Young,WAS,TE,25,16,8,0,0,0,0,0,14,60,4.29,0,9,8,109,13.63,2,0,0,2,0,0,29,36.9,39.9,32.9,0,45,0
Rashard Mendenhall,PIT,RB,25,6,4,0,0,0,0,0,51,182,3.57,0,10,9,62,6.89,1,3,1,1,0,0,28,37.4,41.4,32.9,0,87,0
Brian Quick,STL,WR,23,15,1,0,0,0,0,0,0,0,0,0,27,11,156,14.18,2,0,0,2,0,0,28,38.6,41.6,33.1,0,112,0
Jordan Shipley,2TM,WR,27,7,2,0,0,0,0,0,0,0,0,0,39,23,244,10.61,1,1,1,1,0,0,28,51.4,55.4,39.9,0,111,0
LeGarrette Blount,TAM,RB,26,13,0,0,0,0,0,0,41,151,3.68,2,2,1,2,2.00,0,0,0,2,0,0,27,28.3,31.3,27.8,0,88,0
Ryan Grant,2TM,RB,30,5,1,0,0,0,0,0,32,132,4.13,2,2,1,34,34.00,0,1,1,2,0,0,27,27.6,31.6,27.1,0,91,0
John Kuhn,GNB,RB,30,14,3,0,0,0,0,0,23,63,2.74,1,18,15,148,9.87,0,0,0,1,0,0,27,42.1,45.1,34.6,0,90,0
Jorvorskie Lane,MIA,RB,25,16,5,0,0,0,0,0,13,13,1.00,2,12,11,79,7.18,1,3,1,3,1,0,27,38.2,39.2,32.7,0,89,0
Tashard Choice,BUF,RB,28,12,0,0,0,0,0,0,47,193,4.11,1,9,4,9,2.25,0,0,0,1,0,0,26,30.2,33.2,28.2,0,93,0
Braylon Edwards,2TM,WR,29,13,4,0,0,0,0,0,0,0,0,0,35,18,199,11.06,1,0,0,1,0,0,26,43.9,46.9,34.9,0,114,0
Derek Hagan,OAK,WR,28,14,2,0,0,0,0,0,0,0,0,0,36,20,259,12.95,0,0,0,0,0,0,26,45.9,48.9,35.9,0,115,0
Terrelle Pryor,OAK,QB,23,3,1,14,30,155,2,1,10,51,5.10,1,1,1,22,22.00,0,0,0,1,0,0,26,26.5,27.5,27.0,0,40,0
Chris Rainey,PIT,RB,24,16,0,0,0,0,0,0,26,102,3.92,2,22,14,60,4.29,0,4,1,2,0,0,26,40.2,44.2,33.2,0,92,0
Dante Rosario,SDG,TE,28,13,2,0,0,0,0,0,0,0,0,0,18,10,95,9.50,3,1,1,3,0,0,26,35.5,36.5,30.5,0,47,0
Micheal Spurlock,2TM,WR,29,14,1,0,0,0,0,0,0,0,0,0,29,23,200,8.70,1,1,0,3,0,0,26,61.0,64.0,49.5,0,113,0
Mohamed Massaquoi,CLE,WR,26,9,5,0,0,0,0,0,0,0,0,0,33,17,254,14.94,0,0,0,0,0,0,25,42.4,45.4,33.9,0,117,0
Jerome Simpson,MIN,WR,26,12,10,0,0,0,0,0,0,0,0,0,52,26,274,10.54,0,2,1,0,0,0,25,51.4,55.4,38.4,0,116,0
Brandon Tate,CIN,WR,25,16,3,0,0,0,0,0,1,0,0.00,0,25,13,211,16.23,1,4,1,1,0,0,25,38.1,42.1,31.6,0,118,0
Clyde Gates,NYJ,WR,26,11,2,0,0,0,0,0,1,12,12.00,0,33,16,224,14.00,0,0,0,0,0,0,24,39.6,42.6,31.6,0,119,0
Vonta Leach*+,BAL,RB,31,16,13,0,0,0,0,0,9,32,3.56,1,24,21,143,6.81,0,0,0,1,0,0,24,44.5,47.5,34.0,0,94,0
LaVon Brazill,IND,WR,23,15,0,0,0,0,0,0,0,0,0,0,24,11,186,16.91,1,1,1,1,0,0,23,33.6,37.6,28.1,0,123,0
Juron Criner,OAK,WR,23,12,0,0,0,0,0,0,0,0,0,0,33,16,151,9.44,1,1,0,1,1,0,23,39.1,42.1,31.1,0,121,0
Ed Dickson,BAL,TE,25,13,11,0,0,0,0,0,0,0,0,0,33,21,225,10.71,0,0,0,0,0,0,23,43.5,46.5,33.0,0,48,0
Damaris Johnson,PHI,WR,23,14,1,0,0,0,0,0,3,12,4.00,0,31,19,256,13.47,0,2,2,1,0,0,23,47.8,52.8,38.3,0,122,0
Laurent Robinson,JAX,WR,27,7,4,0,0,0,0,0,0,0,0,0,43,24,252,10.50,0,1,1,0,0,0,23,47.2,51.2,35.2,0,120,0
Luke Stocker,TAM,TE,24,16,11,0,0,0,0,0,0,0,0,0,27,16,165,10.31,1,0,0,1,0,0,23,38.5,41.5,30.5,0,49,0
Mike Thomas,2TM,WR,25,16,4,0,0,0,0,0,7,57,8.14,0,40,18,108,6.00,1,1,0,1,0,0,23,40.5,43.5,31.5,0,124,0
Ramses Barden,NYG,WR,26,12,1,0,0,0,0,0,0,0,0,0,21,14,220,15.71,0,0,0,0,0,0,22,36.0,39.0,29.0,0,125,0
Early Doucet,ARI,WR,27,12,3,0,0,0,0,0,2,9,4.50,0,53,28,207,7.39,0,0,0,0,0,0,22,49.6,52.6,35.6,0,126,0
Jamie Harper,TEN,RB,23,10,0,0,0,0,0,0,19,30,1.58,3,1,1,8,8.00,0,0,0,3,0,0,22,22.8,22.8,22.3,0,95,0
Jerricho Cotchery,PIT,WR,30,14,2,0,0,0,0,0,0,0,0,0,27,17,205,12.06,0,0,0,0,0,0,21,37.5,40.5,29.0,0,128,0
Will Heller,DET,TE,31,16,5,0,0,0,0,0,0,0,0,0,23,17,150,8.82,1,0,0,1,0,0,21,38.0,41.0,29.5,0,50,0
Jacob Hester,DEN,RB,27,3,0,0,0,0,0,0,17,81,4.76,2,1,1,7,7.00,0,0,0,2,0,0,21,21.8,21.8,21.3,0,97,0
Lestar Jean,HOU,WR,24,14,1,0,0,0,0,0,0,0,0,0,12,6,151,25.17,1,0,0,1,0,0,21,27.1,30.1,24.1,0,127,0
Niles Paul,WAS,RB,23,16,4,0,0,0,0,0,1,-1,-1.00,0,15,8,152,19.00,1,1,0,1,0,0,21,29.1,32.1,25.1,0,96,0
Armando Allen,CHI,RB,23,15,0,0,0,0,0,0,27,124,4.59,1,3,2,16,8.00,0,0,0,1,0,0,20,22.0,25.0,21.0,0,100,0
Anthony Dixon,SFO,RB,25,16,0,0,0,0,0,0,21,78,3.71,2,0,0,0,0,0,0,0,2,0,0,20,19.8,19.8,19.8,0,101,0
Donald Driver,GNB,WR,37,13,1,0,0,0,0,0,0,0,0,0,13,8,77,9.63,2,0,0,2,0,0,20,27.7,27.7,23.7,0,130,0
Will Johnson,PIT,RB,23,16,7,0,0,0,0,0,2,7,3.50,0,26,15,137,9.13,1,0,0,1,0,0,20,35.4,38.4,27.9,0,98,0
Keshawn Martin,HOU,WR,22,16,1,0,0,0,0,0,4,53,13.25,0,28,10,85,8.50,1,1,0,1,0,0,20,29.8,29.8,24.8,0,129,0
Chris Ogbonnaya,CLE,RB,26,15,1,0,0,0,0,0,8,30,3.75,0,32,24,187,7.79,0,1,1,0,0,0,20,43.7,47.7,31.7,0,102,0
Jalen Parmele,JAX,RB,27,11,2,0,0,0,0,0,40,143,3.58,0,9,7,60,8.57,0,0,0,0,0,0,20,27.3,30.3,23.8,0,99,0
Curtis Brinkley,SDG,RB,27,10,1,0,0,0,0,0,39,115,2.95,0,15,12,77,6.42,0,1,0,0,0,0,19,31.2,34.2,25.2,0,103,0
Kris Durham,DET,WR,24,4,3,0,0,0,0,0,0,0,0,0,21,8,125,15.63,1,0,0,1,0,0,19,26.5,29.5,22.5,0,131,0
Marlon Moore,MIA,WR,25,14,2,0,0,0,0,0,1,9,9.00,0,9,6,116,19.33,1,0,0,1,0,0,19,24.5,27.5,21.5,0,132,0
Devin Aromashodu,MIN,WR,28,15,0,0,0,0,0,0,0,0,0,0,22,11,182,16.55,0,0,0,0,0,0,18,29.2,32.2,23.7,0,134,0
Tandon Doss,BAL,WR,23,14,0,0,0,0,0,0,0,0,0,0,17,7,123,17.57,1,0,0,1,0,0,18,25.3,28.3,21.8,0,133,0
Byron Leftwich,PIT,QB,32,2,1,25,53,272,0,1,1,31,31.00,1,0,0,0,0,0,1,0,1,0,0,18,18.0,19.0,19.0,0,42,0
Joe McKnight,NYJ,RB,24,15,0,0,0,0,0,0,30,179,5.97,0,2,1,18,18.00,0,3,1,1,0,0,18,24.7,28.7,24.2,0,104,0
Tyrod Taylor,BAL,QB,23,7,0,17,29,179,0,1,14,73,5.21,1,0,0,0,0,0,0,0,1,0,0,18,18.5,19.5,19.5,0,41,0
Jason Campbell,CHI,QB,31,6,1,32,51,265,2,2,7,28,4.00,0,0,0,0,0,0,2,0,0,0,0,17,17.4,19.4,19.4,0,43,0
Jed Collins,NOR,RB,26,15,7,0,0,0,0,0,0,0,0,0,16,14,70,5.00,2,1,1,2,0,0,17,31.0,32.0,24.0,0,106,0
Brian Leonard,CIN,RB,28,15,0,0,0,0,0,0,33,106,3.21,0,15,11,67,6.09,0,0,0,0,0,0,17,28.3,31.3,22.8,0,105,0
Ryan Williams,ARI,RB,22,5,3,0,0,0,0,0,58,164,2.83,0,10,7,44,6.29,0,2,2,0,0,0,17,23.8,28.8,20.3,0,107,0
Jeremy Stewart,OAK,RB,23,4,0,0,0,0,0,0,25,101,4.04,0,8,8,62,7.75,0,0,0,0,0,0,16,24.3,27.3,20.3,0,108,0
